feedback_id,user_id,rating,feature_name,comments,session_id
8010,5399,5,report_generation,Love the AI insights,34743
8011,1617,4,team_collaboration,Excellent user experience,10651
8012,7821,5,custom_workflows,Love the AI insights,50608
8013,3468,4,analytics_deep_dive,Excellent user experience,22541
8014,9713,3,team_collaboration,Works as expected,62789
8015,3292,5,lead_scoring,Saves me a lot of time,21464
8016,5103,2,ai_assistant,Buggy and unreliable,32866
8017,3702,4,lead_scoring,"Great feature, very intuitive!",24128
8018,3332,2,ai_assistant,Confusing interface,21692
8019,2254,5,sales_insights,"Great feature, very intuitive!",14703
8020,7678,4,sales_insights,Love the AI insights,49707
8021,3303,3,report_generation,Works as expected,21533
8022,6362,1,custom_workflows,Not very useful,40987
8023,1036,5,ai_assistant,Excellent user experience,6905
8024,4877,5,lead_scoring,Love the AI insights,31312
8025,1731,4,lead_scoring,"Great feature, very intuitive!",11357
8026,9648,2,analytics_deep_dive,Too slow to load,62300
8027,6795,2,custom_workflows,Not very useful,43939
8028,2624,5,dashboard_view,Love the AI insights,17033
8029,3141,2,sales_insights,Hard to understand,20340
8030,7104,4,api_integration,Love the AI insights,46023
8031,4625,4,api_integration,"Great feature, very intuitive!",29712
8032,7936,5,analytics_deep_dive,"Great feature, very intuitive!",51267
8033,1203,5,lead_scoring,Excellent user experience,8159
8034,1798,5,email_automation,Love the AI insights,11872
8035,6710,5,custom_workflows,Love the AI insights,43323
8036,4891,4,lead_scoring,Very helpful for our team,31370
8037,1406,4,email_automation,Love the AI insights,9379
8038,5237,5,dashboard_view,"Great feature, very intuitive!",33694
8039,1445,4,document_analysis,Excellent user experience,9644
8040,1941,4,document_analysis,Very helpful for our team,12778
8041,1235,3,sales_insights,Works as expected,8421
8042,837,5,report_generation,Excellent user experience,5457
8043,2342,5,document_analysis,"Great feature, very intuitive!",15277
8044,5301,1,custom_workflows,Hard to understand,34106
8045,449,4,analytics_deep_dive,Love the AI insights,3106
8046,9716,3,document_analysis,"It's okay, could be better",62862
8047,2449,1,report_generation,Too slow to load,15990
8048,4551,4,team_collaboration,Very helpful for our team,29268
8049,8883,2,custom_workflows,Not very useful,57520
8050,56,3,custom_workflows,Decent but room for improvement,379
8051,9995,5,data_export,"Great feature, very intuitive!",64604
8052,3887,4,ai_assistant,Saves me a lot of time,25219
8053,7361,4,report_generation,Very helpful for our team,47696
8054,4867,4,report_generation,Love the AI insights,31202
8055,4773,5,lead_scoring,Saves me a lot of time,30634
8056,5660,5,data_export,Saves me a lot of time,36498
8057,184,3,report_generation,Decent but room for improvement,1434
8058,6058,4,email_automation,Saves me a lot of time,39110
8059,2920,3,team_collaboration,Decent but room for improvement,18908
8060,9297,4,dashboard_view,"Great feature, very intuitive!",60092
8061,1277,4,api_integration,Saves me a lot of time,8673
8062,4580,5,ai_assistant,Excellent user experience,29432
8063,9312,2,lead_scoring,Confusing interface,60193
8064,7394,5,custom_workflows,Very helpful for our team,47914
8065,5590,4,ai_assistant,"Great feature, very intuitive!",35969
8066,7324,4,sales_insights,Very helpful for our team,47554
8067,78,4,team_collaboration,Very helpful for our team,633
8068,1408,5,custom_workflows,Saves me a lot of time,9395
8069,5669,3,sales_insights,Average functionality,36571
8070,8638,4,ai_assistant,Excellent user experience,55925
8071,4868,4,data_export,"Great feature, very intuitive!",31241
8072,4389,1,sales_insights,Confusing interface,28310
8073,6671,3,custom_workflows,"It's okay, could be better",43091
8074,3318,4,api_integration,Love the AI insights,21600
8075,8968,5,dashboard_view,Saves me a lot of time,58155
8076,4830,3,report_generation,Average functionality,30958
8077,448,5,custom_workflows,Love the AI insights,3084
8078,5251,4,data_export,Saves me a lot of time,33787
8079,5124,4,lead_scoring,"Great feature, very intuitive!",33015
8080,1399,3,analytics_deep_dive,"It's okay, could be better",9343
8081,3633,5,analytics_deep_dive,"Great feature, very intuitive!",23642
8082,5786,3,data_export,Decent but room for improvement,37289
8083,6538,3,sales_insights,Works as expected,42203
8084,622,3,data_export,"It's okay, could be better",4180
8085,5281,4,analytics_deep_dive,Saves me a lot of time,33973
8086,5595,5,ai_assistant,Love the AI insights,35996
8087,3323,5,document_analysis,Love the AI insights,21645
8088,3795,5,document_analysis,Excellent user experience,24709
8089,1578,5,document_analysis,Excellent user experience,10396
8090,5896,4,lead_scoring,Love the AI insights,38007
8091,62,4,dashboard_view,Excellent user experience,446
8092,3340,4,dashboard_view,Excellent user experience,21777
8093,7691,5,data_export,Love the AI insights,49806
8094,8865,3,dashboard_view,"It's okay, could be better",57420
8095,9751,2,report_generation,Hard to understand,63077
8096,945,5,custom_workflows,"Great feature, very intuitive!",6229
8097,9917,1,custom_workflows,Not very useful,64094
8098,6630,3,sales_insights,Works as expected,42895
8099,2554,5,analytics_deep_dive,Very helpful for our team,16572
8100,4084,4,lead_scoring,Love the AI insights,26497
8101,5328,2,dashboard_view,Too slow to load,34262
8102,544,1,email_automation,Not very useful,3705
8103,2522,4,api_integration,Love the AI insights,16378
8104,80,4,email_automation,Love the AI insights,640
8105,815,5,lead_scoring,"Great feature, very intuitive!",5296
8106,1552,3,ai_assistant,Average functionality,10289
8107,9942,5,data_export,Very helpful for our team,64257
8108,2699,5,ai_assistant,"Great feature, very intuitive!",17519
8109,4675,5,data_export,Very helpful for our team,30043
8110,8661,5,data_export,Love the AI insights,56096
8111,5008,4,analytics_deep_dive,Excellent user experience,32201
8112,7626,5,custom_workflows,Excellent user experience,49372
8113,2237,4,api_integration,Excellent user experience,14555
8114,6153,4,document_analysis,Excellent user experience,39661
8115,1600,3,api_integration,Works as expected,10553
8116,1158,5,sales_insights,Saves me a lot of time,7795
8117,5391,4,ai_assistant,Love the AI insights,34644
8118,4052,4,analytics_deep_dive,Very helpful for our team,26274
8119,391,5,document_analysis,Very helpful for our team,2660
8120,3024,3,custom_workflows,Works as expected,19570
8121,865,5,analytics_deep_dive,Saves me a lot of time,5650
8122,8948,4,api_integration,Love the AI insights,57997
8123,335,3,api_integration,Average functionality,2338
8124,8562,2,email_automation,Too slow to load,55336
8125,2227,1,lead_scoring,Confusing interface,14464
8126,1625,3,data_export,Works as expected,10679
8127,5853,4,data_export,Saves me a lot of time,37705
8128,2541,4,dashboard_view,Saves me a lot of time,16490
8129,5774,4,report_generation,Very helpful for our team,37238
8130,1350,4,data_export,Love the AI insights,9019
8131,7993,5,analytics_deep_dive,"Great feature, very intuitive!",51697
8132,6000,4,dashboard_view,Very helpful for our team,38737
8133,1737,5,dashboard_view,Saves me a lot of time,11411
8134,5511,4,custom_workflows,"Great feature, very intuitive!",35398
8135,8483,5,team_collaboration,"Great feature, very intuitive!",54797
8136,3516,5,data_export,Excellent user experience,22833
8137,5561,4,lead_scoring,Excellent user experience,35708
8138,2234,2,team_collaboration,Not very useful,14518
8139,2901,4,analytics_deep_dive,"Great feature, very intuitive!",18790
8140,8505,4,document_analysis,Excellent user experience,54944
8141,3218,4,document_analysis,"Great feature, very intuitive!",20917
8142,3762,3,data_export,Works as expected,24526
8143,6575,4,lead_scoring,"Great feature, very intuitive!",42464
8144,1438,4,email_automation,Excellent user experience,9607
8145,4730,5,custom_workflows,Love the AI insights,30360
8146,365,5,analytics_deep_dive,Excellent user experience,2518
8147,5502,4,custom_workflows,Saves me a lot of time,35336
8148,4164,4,email_automation,Love the AI insights,26978
8149,1520,5,email_automation,Very helpful for our team,10100
8150,6066,4,team_collaboration,Love the AI insights,39140
8151,1174,3,email_automation,Works as expected,7918
8152,5096,5,sales_insights,"Great feature, very intuitive!",32820
8153,993,5,data_export,Very helpful for our team,6579
8154,8307,3,document_analysis,Average functionality,53722
8155,1857,4,lead_scoring,Excellent user experience,12252
8156,779,3,analytics_deep_dive,Decent but room for improvement,5090
8157,91,5,dashboard_view,"Great feature, very intuitive!",778
8158,6674,1,api_integration,Too slow to load,43113
8159,9991,4,api_integration,"Great feature, very intuitive!",64584
8160,8075,5,dashboard_view,Very helpful for our team,52271
8161,3284,2,api_integration,Confusing interface,21410
8162,4957,4,custom_workflows,"Great feature, very intuitive!",31876
8163,4284,5,custom_workflows,"Great feature, very intuitive!",27733
8164,591,4,sales_insights,Excellent user experience,4002
8165,3129,5,report_generation,"Great feature, very intuitive!",20238
8166,2890,4,document_analysis,Love the AI insights,18707
8167,9929,4,data_export,"Great feature, very intuitive!",64177
8168,3180,3,data_export,"It's okay, could be better",20694
8169,5507,4,email_automation,Very helpful for our team,35370
8170,57,5,ai_assistant,"Great feature, very intuitive!",393
8171,7504,5,document_analysis,Saves me a lot of time,48640
8172,1935,3,sales_insights,Decent but room for improvement,12743
8173,7232,4,sales_insights,Love the AI insights,46940
8174,842,5,analytics_deep_dive,Saves me a lot of time,5506
8175,3331,5,report_generation,Excellent user experience,21688
8176,1539,4,custom_workflows,Excellent user experience,10201
8177,6710,5,lead_scoring,Love the AI insights,43312
8178,6951,4,team_collaboration,Saves me a lot of time,44976
8179,546,4,ai_assistant,Love the AI insights,3729
8180,7728,4,lead_scoring,Love the AI insights,49986
8181,2681,4,api_integration,Saves me a lot of time,17375
8182,6678,5,email_automation,"Great feature, very intuitive!",43165
8183,914,4,team_collaboration,Very helpful for our team,6067
8184,4873,5,report_generation,"Great feature, very intuitive!",31290
8185,5203,3,email_automation,Decent but room for improvement,33513
8186,2560,5,analytics_deep_dive,Very helpful for our team,16606
8187,1397,4,custom_workflows,"Great feature, very intuitive!",9341
8188,8397,4,dashboard_view,Saves me a lot of time,54231
8189,8774,4,email_automation,Very helpful for our team,56878
8190,8951,5,sales_insights,Saves me a lot of time,58023
8191,3814,5,team_collaboration,Love the AI insights,24819
8192,9897,2,data_export,Not very useful,63979
8193,7791,3,custom_workflows,Average functionality,50451
8194,8211,4,dashboard_view,"Great feature, very intuitive!",53187
8195,8529,3,ai_assistant,"It's okay, could be better",55098
8196,8622,4,api_integration,Saves me a lot of time,55806
8197,9070,4,ai_assistant,Saves me a lot of time,58709
8198,2694,5,document_analysis,Saves me a lot of time,17486
8199,5217,4,api_integration,Excellent user experience,33569
8200,1065,4,email_automation,Excellent user experience,7087
8201,4228,5,data_export,Saves me a lot of time,27485
8202,9841,5,lead_scoring,Love the AI insights,63611
8203,2570,5,report_generation,Excellent user experience,16682
8204,4440,3,team_collaboration,Decent but room for improvement,28609
8205,9603,3,team_collaboration,"It's okay, could be better",61952
8206,9231,1,email_automation,Not very useful,59734
8207,8332,2,sales_insights,Hard to understand,53882
8208,1594,4,document_analysis,Excellent user experience,10518
8209,1802,1,document_analysis,Hard to understand,11881
8210,7562,4,custom_workflows,Very helpful for our team,48917
8211,8594,2,report_generation,Hard to understand,55609
8212,5252,1,data_export,Confusing interface,33795
8213,3584,4,custom_workflows,Excellent user experience,23286
8214,6028,5,analytics_deep_dive,Love the AI insights,38870
8215,4711,4,data_export,Very helpful for our team,30245
8216,2799,4,report_generation,Saves me a lot of time,18232
8217,1682,4,api_integration,"Great feature, very intuitive!",11080
8218,3979,5,report_generation,Excellent user experience,25829
8219,7235,5,api_integration,Very helpful for our team,46947
8220,7623,5,ai_assistant,Saves me a lot of time,49345
8221,7584,5,report_generation,"Great feature, very intuitive!",49070
8222,6529,3,custom_workflows,"It's okay, could be better",42118
8223,5859,5,api_integration,Love the AI insights,37799
8224,3129,5,sales_insights,"Great feature, very intuitive!",20243
8225,7790,4,email_automation,Love the AI insights,50435
8226,5309,5,document_analysis,Excellent user experience,34157
8227,4164,4,document_analysis,"Great feature, very intuitive!",27000
8228,5020,3,lead_scoring,Works as expected,32313
8229,6817,1,dashboard_view,Too slow to load,44087
8230,1080,4,api_integration,Love the AI insights,7239
8231,1970,3,lead_scoring,"It's okay, could be better",12951
8232,5400,5,team_collaboration,Love the AI insights,34756
8233,2173,4,report_generation,Love the AI insights,14149
8234,2476,4,email_automation,Excellent user experience,16136
8235,5046,5,dashboard_view,Love the AI insights,32489
8236,1690,2,email_automation,Too slow to load,11124
8237,4754,4,sales_insights,Very helpful for our team,30534
8238,9491,1,lead_scoring,Not very useful,61231
8239,7294,5,ai_assistant,Very helpful for our team,47325
8240,723,4,report_generation,"Great feature, very intuitive!",4708
8241,8438,5,report_generation,Very helpful for our team,54440
8242,3600,4,dashboard_view,"Great feature, very intuitive!",23411
8243,9764,4,sales_insights,"Great feature, very intuitive!",63158
8244,1641,5,custom_workflows,Very helpful for our team,10803
8245,5607,3,ai_assistant,Decent but room for improvement,36059
8246,420,4,dashboard_view,"Great feature, very intuitive!",2871
8247,7361,4,ai_assistant,Excellent user experience,47691
